mathMarks,scienceMarks,englishMarks,socialScienceMarks,itMarks,learningStyle,careerInclination,stream
82,74,67,59,89,Research,Technology,CS
38,36,66,83,54,Creative,Civics,Humanities
57,74,50,61,45,Theoretical,Medical,Bio
65,96,69,49,45,Research,Medical,Bio
47,66,99,87,56,Creative,Arts,Humanities
71,85,71,55,74,Research,Creative,CS
63,98,70,54,67,Practical,Technology,BioIP
74,82,60,50,86,Practical,Technology,BioIP
56,43,70,88,54,Creative,Arts,Humanities
94,89,67,52,88,Theoretical,Technology,CS
37,65,63,100,43,Theoretical,Arts,Humanities
82,64,90,64,78,Practical,Technology,Commerce
90,74,89,65,64,Research,Technology,BioIP
37,34,79,86,34,Creative,Civics,Humanities
41,62,63,90,49,Theoretical,Arts,Humanities
44,64,71,87,56,Theoretical,Arts,Humanities
70,43,73,57,77,Theoretical,Skilled,Commerce
87,90,51,54,85,Theoretical,Technology,CS
63,87,50,54,48,Theoretical,Medical,Bio
95,87,59,58,76,Theoretical,Skilled,CS
71,87,43,70,85,Theoretical,Creative,CS
73,48,63,62,62,Practical,Skilled,Commerce
64,67,96,76,57,Creative,Arts,Humanities
68,98,58,45,33,Theoretical,Skilled,Bio
72,94,61,56,99,Research,Technology,CS
89,55,78,57,57,Theoretical,Skilled,Commerce
53,53,76,85,59,Theoretical,Civics,Humanities
77,78,61,43,89,Theoretical,Technology,CS
62,79,53,61,57,Research,Skilled,Bio
54,38,81,94,30,Theoretical,Arts,Humanities
97,69,60,34,81,Practical,Skilled,CS
72,81,66,59,57,Practical,Technology,BioIP
90,94,77,32,86,Research,Technology,CS
52,68,88,78,48,Theoretical,Civics,Humanities
85,70,62,70,86,Practical,Technology,CS
90,88,72,66,92,Research,Creative,CS
65,51,89,68,79,Theoretical,Technology,Commerce
73,66,82,80,70,Practical,Skilled,Commerce
89,57,82,72,47,Practical,Technology,Commerce
32,52,68,86,36,Theoretical,Civics,Humanities
80,65,57,53,43,Theoretical,Skilled,Commerce
77,85,56,41,90,Practical,Creative,CS
95,100,54,70,95,Practical,Technology,CS
77,78,66,41,92,Research,Technology,CS
67,97,78,70,57,Research,Medical,Bio
33,52,85,73,47,Theoretical,Arts,Humanities
52,99,64,49,76,Practical,Technology,BioIP
60,97,59,63,52,Theoretical,Skilled,Bio
70,47,53,79,66,Theoretical,Skilled,Commerce
64,82,64,57,63,Theoretical,Skilled,Bio
73,95,67,56,55,Research,Medical,Bio
86,95,42,42,85,Practical,Creative,CS
65,55,89,70,55,Practical,Technology,Commerce
56,49,99,89,56,Creative,Civics,Humanities
81,79,85,53,82,Practical,Medical,BioIP
72,71,55,42,72,Research,Technology,BioIP
71,55,72,73,42,Theoretical,Finance,Commerce
72,53,84,53,61,Theoretical,Technology,Commerce
65,85,59,68,51,Theoretical,Medical,Bio
83,99,52,64,80,Theoretical,Skilled,CS
62,43,60,55,42,Practical,Skilled,Commerce
82,63,64,38,98,Practical,Technology,CS
52,81,50,62,48,Research,Skilled,Bio
84,43,59,59,54,Practical,Technology,Commerce
54,96,55,65,65,Research,Medical,Bio
80,91,66,68,91,Theoretical,Technology,CS
55,46,96,88,40,Theoretical,Arts,Humanities
64,76,54,44,85,Research,Medical,BioIP
70,63,76,63,75,Practical,Finance,Commerce
65,83,71,68,70,Research,Technology,BioIP
90,65,71,69,91,Practical,Technology,CS
75,81,70,40,32,Research,Medical,Bio
50,77,70,47,62,Practical,Technology,BioIP
55,43,88,91,45,Creative,Arts,Humanities
93,82,74,34,74,Theoretical,Technology,CS
68,84,50,67,43,Theoretical,Skilled,Bio
90,85,73,34,94,Theoretical,Creative,CS
56,74,52,40,65,Theoretical,Medical,Bio
51,38,95,88,37,Creative,Civics,Humanities
30,54,79,78,59,Theoretical,Arts,Humanities
46,36,88,96,36,Theoretical,Arts,Humanities
87,75,60,60,58,Research,Medical,BioIP
76,73,62,49,69,Research,Medical,BioIP
74,95,80,49,52,Research,Skilled,Bio
78,91,78,46,39,Theoretical,Medical,Bio
89,69,58,63,93,Research,Technology,CS
84,89,40,45,83,Theoretical,Creative,CS
81,96,67,51,72,Theoretical,Technology,CS
91,69,44,57,91,Practical,Creative,CS
70,92,85,65,66,Practical,Medical,BioIP
56,100,80,57,73,Research,Technology,BioIP
54,93,53,65,75,Research,Technology,BioIP
32,46,67,70,36,Creative,Arts,Humanities
96,93,71,57,90,Practical,Creative,CS
90,78,73,46,81,Practical,Creative,CS
57,73,62,61,43,Research,Medical,Bio
80,82,65,67,80,Research,Technology,CS
62,99,72,41,52,Research,Skilled,Bio
33,70,62,89,49,Creative,Arts,Humanities
61,70,85,70,53,Theoretical,Finance,Commerce
73,86,66,59,62,Theoretical,Skilled,Bio
56,93,59,53,62,Theoretical,Medical,Bio
65,60,74,70,60,Theoretical,Finance,Commerce
77,92,52,58,35,Theoretical,Medical,Bio
68,44,67,53,56,Theoretical,Technology,Commerce
84,49,83,76,50,Practical,Finance,Commerce
83,90,71,45,74,Theoretical,Skilled,CS
63,98,60,42,63,Theoretical,Medical,Bio
69,78,78,67,45,Research,Skilled,Bio
95,77,77,60,99,Practical,Creative,CS
68,65,70,56,62,Theoretical,Skilled,Commerce
78,73,82,64,61,Research,Technology,BioIP
59,88,65,50,67,Theoretical,Skilled,Bio
76,60,80,52,54,Practical,Skilled,Commerce
90,84,73,65,87,Research,Technology,CS
79,76,53,66,63,Research,Medical,Bio
50,100,87,59,86,Research,Medical,BioIP
36,64,86,85,55,Creative,Arts,Humanities
47,59,72,92,40,Theoretical,Arts,Humanities
81,48,83,77,61,Theoretical,Technology,Commerce
56,92,59,54,74,Research,Technology,BioIP
89,63,80,31,83,Theoretical,Skilled,CS
71,61,86,53,60,Theoretical,Finance,Commerce
60,77,53,53,87,Practical,Medical,BioIP
100,69,78,45,90,Practical,Skilled,CS
65,72,53,56,82,Practical,Technology,BioIP
53,94,72,64,33,Theoretical,Skilled,Bio
76,100,54,50,83,Practical,Creative,CS
53,82,69,58,54,Practical,Medical,BioIP
32,63,84,96,33,Creative,Civics,Humanities
77,52,79,63,56,Practical,Finance,Commerce
91,79,58,65,98,Research,Technology,CS
86,44,72,52,70,Practical,Skilled,Commerce
65,52,78,71,45,Creative,Civics,Humanities
80,78,63,68,84,Practical,Creative,CS
52,76,69,69,51,Research,Skilled,Bio
72,91,79,40,60,Research,Technology,BioIP
50,36,88,88,36,Creative,Arts,Humanities
56,68,91,97,35,Creative,Arts,Humanities
67,85,52,56,54,Research,Skilled,Bio
92,66,47,47,91,Theoretical,Skilled,CS
82,99,46,45,94,Theoretical,Creative,CS
62,76,51,53,61,Theoretical,Medical,Bio
73,84,70,63,63,Research,Medical,BioIP
47,36,89,73,37,Creative,Civics,Humanities
94,64,69,51,80,Research,Technology,CS
86,83,62,41,96,Research,Technology,CS
75,78,59,57,42,Research,Medical,Bio
35,62,99,100,52,Creative,Arts,Humanities
82,65,82,50,79,Practical,Skilled,Commerce
99,85,75,51,71,Research,Skilled,CS
82,84,67,32,95,Theoretical,Technology,CS
73,88,73,59,56,Practical,Medical,BioIP
51,79,61,46,67,Practical,Technology,BioIP
57,78,61,52,62,Research,Medical,Bio
56,81,76,67,48,Research,Skilled,Bio
79,80,62,65,51,Research,Skilled,Bio
94,94,57,63,81,Research,Skilled,CS
69,74,65,47,42,Research,Skilled,Bio
77,60,60,64,57,Theoretical,Technology,Commerce
63,76,63,54,65,Theoretical,Skilled,Bio
41,62,68,83,44,Creative,Civics,Humanities
74,78,79,58,53,Research,Medical,Bio
56,40,96,71,57,Creative,Arts,Humanities
84,53,56,62,58,Practical,Skilled,Commerce
91,72,56,34,79,Theoretical,Skilled,CS
67,47,57,67,58,Theoretical,Skilled,Commerce
68,71,84,60,87,Practical,Technology,BioIP
37,39,82,80,56,Theoretical,Civics,Humanities
59,70,95,76,57,Creative,Arts,Humanities
74,62,55,59,73,Practical,Technology,Commerce
83,77,74,62,76,Research,Skilled,CS
59,76,62,49,73,Practical,Medical,BioIP
70,60,75,65,82,Practical,Technology,CS
73,69,71,32,74,Practical,Technology,CS
73,74,72,61,52,Theoretical,Skilled,Bio
55,72,84,41,70,Research,Medical,BioIP
45,31,85,97,46,Creative,Civics,Humanities
48,42,77,90,46,Creative,Arts,Humanities
96,64,80,44,87,Research,Technology,CS
72,61,64,44,79,Practical,Creative,CS
81,85,44,47,97,Theoretical,Creative,CS
57,62,92,82,56,Theoretical,Civics,Humanities
88,65,49,44,85,Practical,Skilled,CS
56,88,78,69,70,Research,Medical,Bio
38,45,81,82,49,Creative,Civics,Humanities
75,62,60,61,44,Theoretical,Technology,Commerce
55,90,57,56,70,Research,Skilled,Bio
54,91,65,40,34,Research,Medical,Bio
78,62,74,65,78,Theoretical,Finance,Commerce
76,76,61,62,30,Theoretical,Skilled,Bio
93,96,75,36,92,Theoretical,Skilled,CS
66,68,79,96,33,Creative,Civics,Humanities
84,68,46,39,81,Practical,Creative,CS
54,79,57,59,50,Theoretical,Skilled,Bio
65,74,88,52,54,Research,Medical,BioIP
81,96,75,51,88,Research,Creative,CS
38,39,73,78,48,Creative,Arts,Humanities
90,60,56,55,80,Theoretical,Technology,Commerce
69,91,74,66,54,Research,Medical,BioIP
83,76,58,30,80,Research,Creative,CS
55,73,63,58,45,Research,Skilled,Bio
78,71,64,59,49,Theoretical,Medical,Bio
54,79,61,57,46,Theoretical,Medical,Bio
60,83,75,68,35,Research,Skilled,Bio
54,89,57,61,63,Research,Medical,BioIP
36,47,84,82,48,Theoretical,Civics,Humanities
63,74,53,60,89,Practical,Technology,BioIP
57,70,50,62,82,Research,Medical,BioIP
72,81,60,41,59,Theoretical,Skilled,Bio
85,52,85,79,58,Practical,Skilled,Commerce
33,43,72,89,53,Creative,Civics,Humanities
51,87,78,48,34,Research,Medical,Bio
70,65,56,64,74,Practical,Technology,Commerce
84,90,82,43,75,Practical,Medical,BioIP
53,86,53,61,76,Practical,Technology,BioIP
70,74,71,49,59,Research,Technology,BioIP
84,66,59,59,43,Practical,Technology,Commerce
33,63,67,78,51,Theoretical,Arts,Humanities
68,96,68,56,66,Research,Technology,BioIP
64,42,80,89,34,Creative,Arts,Humanities
63,82,55,68,34,Theoretical,Medical,Bio
62,43,61,61,62,Practical,Technology,Commerce
66,41,87,84,52,Creative,Civics,Humanities
69,43,76,72,53,Creative,Civics,Humanities
83,87,75,61,70,Practical,Medical,BioIP
69,61,78,71,56,Creative,Civics,Humanities
63,33,61,75,38,Creative,Arts,Humanities
62,81,80,58,51,Research,Medical,BioIP
69,48,84,87,49,Creative,Civics,Humanities
77,76,89,46,78,Practical,Medical,BioIP
74,84,81,60,79,Research,Medical,BioIP
62,86,86,46,50,Research,Technology,BioIP
55,89,74,52,66,Research,Skilled,Bio
48,54,84,80,34,Theoretical,Civics,Humanities
61,97,78,47,85,Practical,Medical,BioIP
58,66,63,72,43,Creative,Civics,Humanities
83,78,69,48,66,Practical,Technology,BioIP
63,94,67,60,42,Theoretical,Skilled,Bio
33,59,70,76,59,Theoretical,Arts,Humanities
82,92,77,66,95,Research,Creative,CS
88,73,74,66,90,Research,Medical,BioIP
75,95,66,67,60,Research,Medical,Bio
69,98,79,55,64,Research,Skilled,Bio
78,91,74,56,40,Theoretical,Medical,Bio
80,51,77,75,42,Practical,Technology,Commerce
67,94,86,52,72,Practical,Technology,BioIP
100,87,60,62,91,Practical,Creative,CS
84,71,48,54,98,Theoretical,Skilled,CS
61,75,75,50,57,Research,Skilled,Bio
70,71,53,46,96,Research,Skilled,CS
95,66,63,33,75,Theoretical,Skilled,CS
71,76,68,41,68,Practical,Medical,BioIP
68,74,57,53,53,Research,Medical,Bio
73,69,64,53,75,Practical,Skilled,Commerce
54,91,64,51,56,Practical,Medical,BioIP
71,99,55,60,90,Practical,Technology,CS
84,76,75,49,80,Practical,Technology,BioIP
58,68,83,75,44,Creative,Arts,Humanities
78,78,59,69,63,Practical,Technology,BioIP
38,66,69,96,48,Theoretical,Arts,Humanities
71,70,88,61,75,Theoretical,Finance,Commerce
93,81,58,33,73,Practical,Creative,CS
31,68,97,93,46,Creative,Arts,Humanities
68,49,76,58,56,Theoretical,Technology,Commerce
63,92,82,59,79,Practical,Medical,BioIP
63,67,71,64,47,Practical,Skilled,Commerce
72,41,54,58,54,Practical,Finance,Commerce
77,59,62,61,79,Practical,Finance,Commerce
82,85,64,57,70,Practical,Medical,BioIP
69,49,71,79,73,Practical,Skilled,Commerce
50,76,68,63,30,Research,Medical,Bio
64,81,55,40,51,Research,Technology,BioIP
72,88,74,70,71,Practical,Technology,BioIP
85,79,42,46,75,Theoretical,Technology,CS
56,89,82,69,64,Research,Medical,BioIP
99,74,44,56,82,Research,Technology,CS
77,81,75,43,60,Theoretical,Medical,Bio
88,62,90,55,58,Theoretical,Skilled,Commerce
65,39,84,95,43,Creative,Civics,Humanities
68,60,81,51,75,Theoretical,Skilled,Commerce
90,62,41,50,76,Research,Skilled,CS
62,40,63,74,54,Creative,Arts,Humanities
43,52,89,76,34,Theoretical,Civics,Humanities
76,63,65,80,64,Theoretical,Skilled,Commerce
65,100,59,68,49,Theoretical,Skilled,Bio
93,91,60,36,82,Theoretical,Technology,CS
61,80,66,52,57,Research,Medical,Bio
34,70,91,100,56,Theoretical,Civics,Humanities
86,97,44,65,92,Research,Creative,CS
85,69,90,79,46,Practical,Finance,Commerce
90,45,55,51,47,Practical,Finance,Commerce
75,99,51,64,85,Practical,Technology,BioIP
54,53,96,85,55,Creative,Arts,Humanities
31,62,99,82,42,Theoretical,Arts,Humanities
43,39,80,99,56,Theoretical,Civics,Humanities
70,79,41,58,87,Theoretical,Technology,CS
86,61,61,57,51,Practical,Finance,Commerce
97,71,70,42,80,Research,Skilled,CS
75,80,50,54,39,Research,Skilled,Bio
79,60,44,32,71,Research,Creative,CS
69,77,54,56,63,Research,Medical,BioIP
64,64,63,61,44,Theoretical,Skilled,Commerce
75,54,82,68,67,Practical,Technology,Commerce
67,84,65,68,42,Theoretical,Skilled,Bio
85,90,59,56,78,Research,Medical,BioIP
98,78,50,61,100,Practical,Skilled,CS
79,63,44,40,96,Research,Creative,CS
85,61,62,66,76,Practical,Creative,CS
72,85,40,43,77,Practical,Technology,CS
89,86,52,67,61,Research,Technology,BioIP
99,94,79,38,81,Research,Skilled,CS
64,59,52,76,71,Practical,Finance,Commerce
62,89,71,66,85,Research,Technology,BioIP
70,79,57,49,76,Theoretical,Creative,CS
71,88,50,49,60,Practical,Technology,BioIP
60,80,71,48,57,Theoretical,Medical,Bio
72,62,48,48,96,Practical,Technology,CS
85,95,65,48,84,Practical,Technology,BioIP
49,35,65,81,47,Creative,Civics,Humanities
73,58,52,76,67,Theoretical,Technology,Commerce
70,76,90,43,85,Research,Medical,BioIP
84,65,66,66,42,Practical,Skilled,Commerce
73,100,55,45,61,Theoretical,Medical,Bio
55,74,68,66,71,Research,Medical,BioIP
75,90,51,43,88,Research,Technology,BioIP
68,61,99,73,50,Theoretical,Arts,Humanities
65,32,67,97,34,Creative,Civics,Humanities
44,45,69,97,45,Creative,Arts,Humanities
83,81,59,33,82,Theoretical,Creative,CS
67,62,60,80,57,Theoretical,Civics,Humanities
72,85,54,51,80,Research,Medical,BioIP
90,42,58,68,44,Theoretical,Finance,Commerce
65,69,85,84,39,Creative,Civics,Humanities
73,47,66,77,53,Theoretical,Skilled,Commerce
51,80,70,52,34,Research,Medical,Bio
57,78,52,43,67,Research,Medical,Bio
51,82,81,63,50,Practical,Medical,BioIP
77,90,74,40,64,Practical,Technology,BioIP
74,94,80,41,32,Research,Medical,Bio
87,59,60,68,50,Practical,Technology,Commerce
75,73,50,43,36,Theoretical,Medical,Bio
67,58,87,85,60,Theoretical,Arts,Humanities
43,52,81,74,45,Theoretical,Civics,Humanities
83,78,72,63,72,Practical,Medical,BioIP
74,67,53,32,85,Research,Creative,CS
54,84,89,40,90,Research,Technology,BioIP
78,87,51,68,59,Practical,Technology,BioIP
82,63,77,70,78,Practical,Finance,Commerce
76,96,67,56,60,Practical,Technology,BioIP
100,97,53,47,80,Practical,Skilled,CS
87,96,65,30,82,Practical,Creative,CS
61,34,74,100,52,Theoretical,Civics,Humanities
89,84,46,31,84,Theoretical,Skilled,CS
93,89,62,33,74,Theoretical,Skilled,CS
76,82,43,32,92,Practical,Technology,CS
96,68,73,69,84,Theoretical,Creative,CS
54,97,73,69,65,Research,Technology,BioIP
84,83,63,40,63,Research,Medical,BioIP
65,72,58,48,74,Practical,Technology,BioIP
75,84,72,37,81,Practical,Skilled,CS
54,89,68,69,54,Practical,Technology,BioIP
88,97,78,50,67,Practical,Technology,BioIP
71,66,70,60,54,Theoretical,Finance,Commerce
61,99,63,43,39,Theoretical,Medical,Bio
84,60,45,48,92,Research,Creative,CS
58,81,70,50,70,Theoretical,Medical,Bio
67,92,68,48,58,Research,Skilled,Bio
51,97,66,69,84,Research,Technology,BioIP
54,90,67,65,70,Research,Medical,BioIP
98,96,69,54,98,Theoretical,Creative,CS
65,96,50,51,60,Research,Skilled,Bio
88,63,83,74,72,Practical,Skilled,Commerce
84,100,60,62,55,Practical,Technology,BioIP
35,56,93,97,60,Theoretical,Civics,Humanities
74,71,48,53,91,Practical,Skilled,CS
61,84,54,55,51,Practical,Technology,BioIP
88,77,79,35,79,Research,Technology,CS
49,36,70,76,39,Theoretical,Arts,Humanities
63,51,69,69,65,Practical,Finance,Commerce
65,64,67,84,34,Creative,Civics,Humanities
78,61,48,38,87,Theoretical,Skilled,CS
82,48,58,75,65,Practical,Skilled,Commerce
99,73,74,68,92,Practical,Skilled,CS
72,89,60,53,98,Practical,Technology,CS
86,43,61,79,69,Practical,Skilled,Commerce
70,97,71,68,35,Theoretical,Medical,Bio
81,98,75,55,63,Practical,Medical,BioIP
37,41,90,89,48,Creative,Arts,Humanities
52,90,69,48,72,Practical,Medical,BioIP
96,70,41,58,91,Practical,Skilled,CS
82,89,78,43,100,Research,Creative,CS
64,75,90,53,75,Research,Medical,BioIP
61,72,60,68,47,Theoretical,Medical,Bio
74,99,56,62,37,Theoretical,Skilled,Bio
82,59,73,61,46,Theoretical,Skilled,Commerce
64,71,73,58,46,Research,Medical,Bio
64,95,63,67,53,Practical,Medical,BioIP
48,61,75,82,36,Theoretical,Civics,Humanities
44,57,69,72,34,Creative,Civics,Humanities
60,88,51,55,56,Theoretical,Medical,Bio
70,95,69,43,68,Research,Medical,Bio
58,95,70,53,55,Research,Medical,BioIP
53,77,57,47,84,Practical,Technology,BioIP
70,47,58,72,47,Practical,Finance,Commerce
99,75,44,48,86,Research,Skilled,CS
63,61,65,52,76,Theoretical,Skilled,Commerce
74,63,86,57,70,Theoretical,Finance,Commerce
56,63,69,98,33,Creative,Civics,Humanities
98,65,69,30,99,Theoretical,Creative,CS
60,99,79,43,76,Practical,Technology,BioIP
82,98,69,36,93,Theoretical,Skilled,CS
57,95,89,70,74,Research,Technology,BioIP
89,75,68,65,68,Research,Technology,BioIP
92,62,55,40,85,Theoretical,Skilled,CS
81,44,77,65,54,Practical,Technology,Commerce
54,83,84,42,63,Research,Technology,BioIP
79,77,54,41,61,Research,Technology,BioIP
49,34,94,97,41,Theoretical,Arts,Humanities
75,55,77,54,41,Theoretical,Technology,Commerce
33,50,77,92,45,Theoretical,Arts,Humanities
51,50,64,75,45,Theoretical,Civics,Humanities
61,94,53,68,36,Research,Skilled,Bio
57,45,68,91,55,Theoretical,Arts,Humanities
68,62,59,65,50,Theoretical,Finance,Commerce
72,70,66,52,66,Theoretical,Skilled,Commerce
77,100,57,56,77,Research,Technology,BioIP
84,72,51,37,77,Theoretical,Technology,CS
87,66,88,74,70,Practical,Skilled,Commerce
82,51,67,59,65,Practical,Finance,Commerce
70,55,65,95,32,Creative,Civics,Humanities
58,71,52,65,67,Theoretical,Skilled,Bio
99,67,61,50,76,Theoretical,Technology,CS
73,70,77,67,73,Theoretical,Skilled,CS
68,76,70,61,73,Research,Technology,BioIP
76,97,41,63,87,Practical,Creative,CS
47,52,87,98,43,Theoretical,Arts,Humanities
59,85,58,65,61,Practical,Medical,BioIP
93,61,69,70,80,Research,Creative,CS
77,68,82,78,66,Practical,Technology,Commerce
54,86,53,55,62,Research,Technology,BioIP
80,57,57,63,76,Theoretical,Skilled,Commerce
73,83,64,66,84,Research,Medical,BioIP
79,78,78,43,36,Theoretical,Skilled,Bio
74,80,60,42,95,Theoretical,Creative,CS
87,70,59,76,66,Practical,Technology,Commerce
61,90,80,66,86,Research,Medical,BioIP
84,64,72,35,71,Theoretical,Creative,CS
74,51,89,57,66,Theoretical,Technology,Commerce
54,34,74,95,58,Creative,Civics,Humanities
70,96,51,43,80,Research,Technology,CS
52,77,79,55,47,Theoretical,Medical,Bio
60,50,84,56,74,Practical,Skilled,Commerce
41,41,95,98,30,Theoretical,Civics,Humanities
55,84,82,62,88,Practical,Technology,BioIP
66,82,60,42,38,Theoretical,Skilled,Bio
53,91,51,48,68,Research,Skilled,Bio
74,44,81,74,75,Theoretical,Finance,Commerce
63,44,86,75,72,Theoretical,Finance,Commerce
58,84,76,42,32,Theoretical,Medical,Bio
59,32,77,81,53,Theoretical,Civics,Humanities
79,75,58,55,77,Practical,Technology,CS
72,93,80,51,57,Theoretical,Skilled,Bio
77,58,69,78,62,Theoretical,Skilled,Commerce
88,57,83,71,70,Theoretical,Skilled,Commerce
90,98,52,57,90,Practical,Medical,BioIP
66,89,84,60,70,Research,Medical,BioIP
81,54,89,63,68,Theoretical,Skilled,Commerce
92,73,76,53,73,Research,Technology,CS
76,78,90,49,87,Practical,Technology,BioIP
49,47,67,81,44,Theoretical,Arts,Humanities
54,81,50,61,35,Theoretical,Medical,Bio
98,81,47,41,91,Theoretical,Technology,CS
77,67,56,40,77,Practical,Skilled,CS
57,64,66,81,43,Theoretical,Arts,Humanities
89,95,58,43,61,Practical,Medical,BioIP
89,64,61,41,90,Research,Technology,CS
61,56,67,71,72,Theoretical,Technology,Commerce
85,50,72,73,59,Practical,Finance,Commerce
42,67,72,72,60,Theoretical,Civics,Humanities
37,44,61,87,42,Theoretical,Arts,Humanities
90,100,56,43,56,Practical,Technology,BioIP
85,60,54,59,60,Theoretical,Finance,Commerce
82,58,75,65,52,Practical,Technology,Commerce
74,62,81,66,70,Theoretical,Skilled,Commerce
66,85,80,62,61,Theoretical,Medical,Bio
30,65,91,94,52,Theoretical,Arts,Humanities
36,34,89,88,31,Theoretical,Civics,Humanities
75,48,79,56,55,Theoretical,Finance,Commerce
99,80,42,57,89,Research,Skilled,CS
61,56,55,67,44,Theoretical,Technology,Commerce
87,56,79,52,58,Theoretical,Skilled,Commerce
60,59,64,74,43,Practical,Skilled,Commerce
69,67,83,68,54,Practical,Finance,Commerce
61,68,72,92,45,Creative,Civics,Humanities
62,95,56,47,50,Research,Skilled,Bio
73,45,87,59,57,Practical,Skilled,Commerce
56,86,79,67,51,Research,Medical,Bio
61,40,94,72,54,Creative,Civics,Humanities
87,54,72,62,70,Practical,Finance,Commerce
99,87,49,42,80,Practical,Skilled,CS
76,71,53,68,42,Theoretical,Skilled,Bio
87,100,72,40,74,Theoretical,Skilled,CS
99,70,61,46,100,Practical,Creative,CS
53,42,88,86,42,Theoretical,Civics,Humanities
62,60,62,98,40,Creative,Arts,Humanities
67,96,62,49,62,Research,Medical,Bio
82,49,71,59,80,Theoretical,Skilled,Commerce
30,44,78,95,53,Creative,Civics,Humanities
89,93,78,33,97,Theoretical,Technology,CS
31,62,92,87,37,Creative,Civics,Humanities
73,89,50,46,35,Research,Medical,Bio
52,64,81,97,56,Theoretical,Civics,Humanities
